uid,ltv,amount,rank,max_rarity_chara_num,max_skill_num,multi_battle_num
25794493,0,0,0,0,0,0
26367898,0,0,6,0,0,2
26302875,0,0,1,0,0,1
22141618,0,0,3,0,0,0
22880686,19160,19160,30,0,2,233
26213434,0,0,4,0,0,1
23674594,0,0,16,0,0,0
13801182,0,0,15,0,0,2
19333848,5400,0,39,0,7,0
25899001,0,0,4,0,0,5
8813954,0,0,51,0,11,284
23076083,0,0,12,0,0,0
8758352,0,0,33,0,1,19
26409489,0,0,0,0,0,0
26094187,0,0,0,0,0,0
25429276,0,0,1,0,0,1
12775967,120,0,33,0,0,14
25179383,0,0,5,0,0,0
9703106,0,0,41,0,4,0
10808366,10800,0,37,0,0,0
26470339,0,0,4,0,0,1
25039533,0,0,10,0,0,10
20834132,0,0,1,0,0,0
9738153,0,0,19,0,0,57
25399817,0,0,1,0,0,0
22637837,0,0,13,0,0,0
24362408,0,0,5,0,0,0
25847940,0,0,1,0,0,0
26195486,0,0,25,0,0,138
19268306,0,0,31,0,1,83
26248357,0,0,15,0,0,26
24688180,0,0,38,0,6,929
14156601,181440,0,55,1,10,1
17118261,39200,0,46,0,4,3
12711166,0,0,14,0,0,0
12809148,0,0,19,0,0,2
21596224,0,0,20,0,0,11
13527752,0,0,14,0,0,0
13052863,0,0,53,0,1,147
25934862,0,0,3,0,0,1
25449103,0,0,4,0,0,2
25635224,0,0,9,0,0,3
8975817,0,0,9,0,0,0
8500021,0,0,17,0,0,0
23927135,0,0,4,0,0,0
22157414,0,0,10,0,0,7
24576976,0,0,1,0,0,0
10533660,12000,0,25,0,0,0
9356566,0,0,27,0,0,4
20824128,0,0,45,0,16,606
8578813,0,0,25,0,0,0
25928417,0,0,12,0,0,6
26397895,0,0,0,0,0,0
11978260,0,0,21,0,0,0
13294869,91513,0,54,0,6,1
26315850,0,0,8,0,0,13
23423331,0,0,22,0,1,0
10485616,0,0,14,0,0,0
26178825,0,0,46,0,21,752
25387865,0,0,4,0,0,4
26381943,0,0,1,0,0,1
23963633,32800,24440,43,0,39,816
25361400,0,0,1,0,0,1
9033378,0,0,38,0,0,1
18612470,0,0,29,0,0,5
26485857,0,0,1,0,0,1
8767874,13840,0,50,1,2,0
16000497,0,0,80,0,41,801
15971356,0,0,30,0,0,13
26431547,0,0,0,0,0,0
25371199,0,0,1,0,0,1
23120944,0,0,4,0,0,0
25909176,0,0,5,0,0,1
25355684,0,0,1,0,0,1
25463649,0,0,4,0,0,1
24662688,0,0,12,0,0,0
15491904,0,0,10,0,0,0
26144787,0,0,19,0,0,115
8831186,0,0,21,0,0,12
25400245,0,0,1,0,0,1
10017979,0,0,19,0,0,0
9284005,0,0,11,0,0,0
12103902,7400,0,59,0,2,363
26311736,0,0,1,0,0,0
25450456,0,0,0,0,0,0
16392485,0,0,29,0,0,1
15281715,0,0,45,0,24,364
25359591,0,0,1,0,0,1
25245005,0,0,1,0,0,0
15865122,0,0,12,0,0,0
26138595,0,0,0,0,0,0
25348684,0,0,1,0,0,1
25417315,0,0,0,0,0,0
10814621,0,0,3,0,0,0
24456796,0,0,7,0,0,0
20878497,13640,0,39,0,5,423
8463347,0,0,16,0,0,0
25333053,0,0,2,0,0,1
11438403,35000,2120,35,0,0,20
24305622,197360,121640,75,0,49,3821
23672178,0,0,20,0,3,0
25426640,0,0,1,0,0,1
13091067,0,0,35,0,1,15
26016528,0,0,26,0,2,295
22725025,0,0,23,0,2,0
20365008,75640,18400,45,0,11,157
22633520,0,0,3,0,0,0
13863228,0,0,42,0,1,0
22269762,0,0,7,0,0,0
13382314,0,0,11,0,0,0
10953243,0,0,12,0,0,0
15466413,0,0,8,0,0,1
10622639,14440,240,54,0,12,451
26276800,0,0,1,0,0,1
25870804,0,0,1,0,0,1
13334232,0,0,62,0,28,56
8861709,0,0,2,0,0,0
10350838,0,0,46,1,1,0
19298695,120,0,25,0,1,0
25991582,0,0,2,0,0,1
9597067,0,0,26,0,0,3
10118511,0,0,8,0,0,0
11561528,0,0,27,0,0,0
12473209,0,0,16,0,0,0
25416696,0,0,1,0,0,1
15064722,0,0,16,0,0,3
16325711,0,0,20,0,0,2
21024752,0,0,28,0,1,43
9028635,0,0,17,0,0,0
19300589,0,0,20,0,0,0
8943148,0,0,5,0,0,0
15582669,0,0,60,0,4,137
14008589,0,0,31,0,0,87
14832567,0,0,10,0,0,0
25005115,0,0,4,0,0,0
10385562,0,0,46,0,0,55
14020854,0,0,16,0,0,6
25965316,0,0,1,0,0,1
26268687,0,0,1,0,0,1
21313614,0,0,24,0,0,79
13354051,0,0,28,0,0,0
25921686,0,0,0,0,0,0
12703159,0,0,64,1,26,329
12399346,0,0,23,0,0,0
25259057,0,0,1,0,0,1
13614715,27840,4840,82,1,75,912
10065978,0,0,20,0,0,0
25458008,0,0,3,0,0,1
25410237,0,0,9,0,0,2
26133392,0,0,4,0,0,2
26303445,0,0,5,0,0,1
8479348,0,0,58,1,13,228
22766447,0,0,15,0,0,4
26252591,0,0,0,0,0,0
8792502,0,0,16,0,0,0
25952628,0,0,0,0,0,0
20591176,0,0,1,0,0,1
24061765,0,0,11,0,0,10
19707831,6360,0,19,0,0,0
11121712,16040,0,30,0,0,0
23540629,0,0,1,0,0,0
23768165,0,0,20,0,0,95
26429198,0,0,0,0,0,0
22339158,0,0,1,0,0,0
22761719,120,0,21,0,1,5
25782991,0,0,1,0,0,0
23957946,0,0,9,0,0,0
8816054,0,0,29,0,0,3
22548548,0,0,26,0,0,69
17766268,0,0,36,0,0,8
21495422,20000,20000,38,0,14,512
12657420,0,0,51,0,3,138
13490217,3800,0,16,0,0,0
26352223,0,0,8,0,0,4
10183039,0,0,15,0,0,0
11797573,0,0,24,0,0,0
25043703,0,0,8,0,0,1
10686713,0,0,16,0,0,0
23742421,0,0,27,0,0,163
13966413,0,0,3,0,0,0
23612300,0,0,11,0,0,0
8940033,315520,31960,56,1,23,397
26121185,0,0,17,0,0,74
21945000,15960,15960,23,0,0,46
19741994,0,0,15,0,0,0
19753661,0,0,13,0,0,0
21195937,0,0,29,0,5,132
22666364,0,0,28,0,2,76
11288936,0,0,13,0,0,62
8883626,12040,0,28,0,6,77
15383106,0,0,23,0,0,25
25413050,0,0,0,0,0,0
25408631,0,0,1,0,0,1
8484747,0,0,8,0,0,0
24628760,0,0,11,0,0,2
25380216,0,0,35,0,6,662
10109855,0,0,13,0,0,0
25285122,0,0,0,0,0,0
13095343,0,0,43,0,0,0
26243252,0,0,12,0,0,17
8771251,45800,2480,56,0,6,5
12623457,120,240,42,0,9,283
8736178,0,0,17,0,0,0
21915848,2000,0,22,0,0,0
24531679,0,0,1,0,0,1
26226013,0,0,1,0,0,1
21039483,0,0,23,0,0,33
9930466,66120,11600,29,0,0,0
26009392,0,0,21,0,0,1
24234835,0,0,8,0,0,0
13048853,0,0,36,0,0,0
20826548,0,0,43,0,4,596
26327295,0,0,1,0,0,1
10558989,0,0,4,0,0,0
18680963,0,0,4,0,0,0
16884956,108040,0,44,0,5,12
14095548,240,0,47,0,5,134
22928392,0,0,2,0,0,0
16254962,0,0,10,0,0,0
16506569,0,0,42,0,0,0
8768869,0,0,16,0,0,0
21508088,0,0,13,0,0,0
21130187,0,0,6,0,0,0
9878107,0,0,30,0,0,0
8487085,0,0,18,0,0,2
8811825,0,0,10,0,0,0
21697149,0,0,8,0,0,6
25934842,0,0,17,0,0,68
22524482,0,0,11,0,0,0
25976263,0,0,0,0,0,0
9160212,240,0,31,0,0,1
21988724,0,0,33,0,2,300
15355514,0,0,33,0,4,2
9315091,0,0,27,0,0,61
17608533,16240,0,68,1,45,344
15638871,12800,0,39,0,0,30
20676522,0,0,7,0,0,0
25376317,0,0,6,0,0,1
26008114,0,0,12,0,0,57
12873976,14680,2000,53,0,25,275
9015338,1080,0,17,0,0,0
9616038,169600,48600,69,1,40,666
26416568,0,0,2,0,0,1
10670209,0,0,26,0,1,0
8338367,0,0,28,0,0,2
23361951,0,0,7,0,0,0
22493016,0,0,35,0,1,27
9119248,0,0,7,0,0,0
9735037,0,0,13,0,0,0
22799510,0,0,29,0,1,49
25397517,0,0,8,0,0,13
11170384,238320,12800,85,3,65,1182
25652124,0,0,1,0,0,1
22928510,0,0,8,0,0,0
22780824,0,0,21,0,0,36
22751448,0,0,5,0,0,0
19737145,10360,8240,35,0,0,102
13075986,0,0,35,0,0,0
12327962,0,0,23,0,0,2
25440201,0,0,6,0,0,1
12142902,0,0,22,0,0,27
26248156,0,0,1,0,0,1
21665719,30560,0,36,0,5,17
10601592,13080,840,59,0,27,527
11983921,30600,0,32,0,1,0
26066097,0,0,7,0,0,1
24982510,0,0,0,0,0,0
16219190,21760,840,55,1,12,541
25652888,0,0,1,0,0,1
8336815,0,0,21,0,0,3
9058911,0,0,13,0,0,0
26305831,0,0,3,0,0,1
25796927,0,0,0,0,0,0
13864182,0,0,17,0,0,11
12713370,329400,75600,69,0,51,995
23127653,0,0,18,0,0,0
26168504,0,0,3,0,0,1
26355727,0,0,1,0,0,1
18491973,0,0,27,0,2,3
11128344,11760,0,36,0,0,0
23219715,0,0,13,0,0,10
10515227,0,0,33,0,0,46
23632426,0,0,8,0,0,0
10270415,0,0,17,0,0,0
23642360,0,0,8,0,0,1
25646856,0,0,1,0,0,1
24460335,0,0,25,0,0,164
20069769,0,0,20,0,0,0
22564755,0,0,5,0,0,0
18643435,0,0,35,0,2,3
17759489,2840,0,32,0,2,176
18273068,5520,0,27,0,0,0
13284300,477200,0,72,1,28,0
26260754,0,0,1,0,0,1
19432766,0,0,23,0,0,15
10931629,0,0,4,0,0,0
22483793,0,0,22,0,0,30
9960220,0,0,3,0,0,0
14837541,480,0,28,0,0,20
25445534,0,0,40,0,21,599
15251022,2000,0,67,1,18,665
22808093,0,0,31,0,0,87
23336165,0,0,18,0,0,0
22047587,0,0,5,0,0,0
10561547,0,0,15,0,0,0
25972719,0,0,20,0,0,118
25455361,0,0,1,0,0,1
9452574,120,0,14,0,0,0
22172675,3800,0,14,0,0,0
25656306,0,0,0,0,0,0
8519031,3920,0,78,0,57,563
13505194,0,0,33,0,0,0
9389827,0,0,36,0,0,101
22544984,0,0,14,0,0,3
25613056,0,0,0,0,0,0
25506412,0,0,2,0,0,2
8462287,84080,0,49,0,3,0
14385863,90120,9320,41,0,1,39
26138555,0,0,1,0,0,0
13180506,0,0,42,0,2,234
18746286,11240,0,61,0,6,44
16702994,0,0,28,0,0,75
26415270,0,0,15,0,0,1
18782078,0,0,28,0,1,0
14167204,0,0,40,0,11,356
25491721,0,0,13,0,0,25
22759074,0,0,2,0,0,0
8382546,0,0,74,1,28,188
11354410,13480,8640,9,0,0,0
14796308,480,0,19,0,0,2
25574559,0,0,1,0,0,1
25966129,0,0,0,0,0,0
26066310,960,960,23,0,0,94
20995751,0,0,34,0,1,197
9585053,346040,60640,67,0,25,1028
25770491,0,0,0,0,0,0
9814591,6080,0,39,0,0,1
11545708,0,0,11,0,0,0
22871243,0,0,11,0,0,0
13970148,960,0,24,0,0,50
26016736,0,0,1,0,0,1
8931035,46360,0,52,0,6,94
17325591,0,0,28,0,0,4
9589598,0,0,9,0,0,1
9262688,0,0,15,0,0,0
26452411,0,0,2,0,0,0
25703292,0,0,19,0,3,69
10863075,0,0,1,0,0,0
23573577,0,0,17,0,1,0
21848892,0,0,15,0,0,2
14019489,0,0,20,0,0,2
25412908,0,0,20,0,3,176
26036156,0,0,1,0,0,0
9248324,120,0,46,0,7,0
14529640,0,0,18,0,0,0
12698395,0,0,9,0,0,1
25671612,0,0,0,0,0,0
22706741,0,0,10,0,0,0
23377530,0,0,14,0,0,34
26054925,0,0,1,0,0,1
22632154,14600,3800,34,0,1,306
10227310,0,0,36,0,0,1
12454034,360,0,21,0,0,0
10752625,30160,5440,56,0,17,156
19191875,0,0,20,0,0,1
14521391,0,0,68,1,38,607
26302625,0,0,0,0,0,0
11100922,0,0,16,0,0,0
8616883,10760,0,56,1,17,457
15597120,0,0,14,0,0,0
26320437,0,0,4,0,0,8
16403036,0,0,41,0,1,268
13865131,0,0,9,0,0,0
18685443,0,0,8,0,0,3
26388174,0,0,1,0,0,1
14907506,0,0,27,0,0,0
16299048,0,0,55,0,15,609
26306061,0,0,0,0,0,0
13404523,42000,0,16,0,0,0
22706215,0,0,12,0,0,0
25653148,0,0,20,0,0,116
20528738,0,0,4,0,0,0
13667053,0,0,71,1,26,0
11455295,0,0,6,0,0,0
11162416,434920,47120,65,1,22,257
11297240,0,0,8,0,0,0
25620594,0,0,0,0,0,0
20555153,0,0,13,0,0,0
25795444,0,0,1,0,0,1
25270308,0,0,9,0,0,22
11276744,0,0,28,0,0,13
26291005,0,0,1,0,0,1
21939498,0,0,16,0,0,0
26256498,0,0,1,0,0,1
8782117,0,0,21,0,0,0
22789742,0,0,5,0,0,0
14570462,0,0,33,0,4,122
13488049,23120,0,25,0,0,0
24821896,0,0,0,0,0,0
9677988,0,0,16,0,0,2
26156285,0,0,9,0,0,22
21764243,0,0,13,0,0,0
26194248,5680,5680,44,0,19,740
24943692,0,0,5,0,0,0
10541426,0,0,1,0,0,0
26445405,0,0,0,0,0,0
25823225,0,0,0,0,0,0
25132093,0,0,8,0,0,0
8495879,0,0,13,0,0,0
25332965,0,0,13,0,0,40
25938937,0,0,0,0,0,0
15409086,12560,8640,49,1,10,340
26397319,0,0,1,0,0,1
21604465,0,0,13,0,0,4
13704706,0,0,42,0,0,29
8775956,0,0,15,0,0,0
17430179,0,0,6,0,0,0
23088818,0,0,9,0,0,0
21007497,0,0,14,0,0,2
20996223,0,0,22,0,0,0
9221351,0,0,53,1,4,0
12216485,16200,0,38,0,1,14
25459997,0,0,2,0,0,1
25292284,0,0,3,0,0,1
11657148,31160,0,31,0,0,0
11534315,0,0,42,0,1,0
23359974,0,0,20,0,0,16
25627652,0,0,28,0,4,309
17974374,0,0,31,0,0,10
21795373,2120,0,23,0,1,6
22451702,292360,201800,51,0,10,1175
13394600,120,0,37,0,1,5
25040888,0,0,5,0,0,0
16826763,0,0,32,0,0,0
26117312,0,0,7,0,0,1
15381582,28480,0,39,0,1,14
12448319,0,0,20,0,0,5
8545151,15280,4000,62,0,13,156
20590089,0,0,9,0,0,3
15025381,0,0,34,0,0,132
20784753,840,0,15,0,0,0
25745420,0,0,6,0,0,1
15012692,5680,0,49,0,0,68
19113959,0,0,26,0,0,78
25534634,0,0,1,0,0,1
14651404,0,0,16,0,0,0
20826150,0,0,21,0,0,2
11374484,0,0,18,0,0,0
25500780,0,0,1,0,0,4
12746966,0,0,23,0,0,0
13026477,0,0,38,0,0,0
10436787,0,0,7,0,0,0
8325736,31760,0,30,0,0,0
10761223,120,0,56,0,6,428
11236362,0,0,16,0,0,0
25365859,0,0,1,0,0,1
12066524,0,0,39,0,2,33
26364809,0,0,1,0,0,1
25412815,0,0,1,0,0,1
9872727,0,0,14,0,0,1
13120221,0,0,44,0,0,0
11917125,0,0,19,0,0,1
13388004,0,0,65,1,1,239
19000764,0,0,21,0,0,4
26432464,0,0,1,0,0,0
8768582,17640,0,23,0,0,0
24115944,0,0,11,0,0,0
21980122,0,0,8,0,0,8
8930815,488280,22560,47,0,3,152
9883092,0,0,1,0,0,0
10418225,0,0,23,0,0,0
10791270,125240,0,70,1,39,213
23085795,0,0,1,0,0,0
14196787,0,0,33,0,0,62
26070333,0,0,13,0,0,31
26025811,0,0,1,0,0,1
25746719,0,0,2,0,0,1
25254052,0,0,1,0,0,1
12161367,0,0,51,0,4,3
23736850,0,0,13,0,0,0
10885760,0,0,33,0,0,6
9239519,0,0,73,3,39,116
26145905,0,0,10,0,0,4
26213929,0,0,3,0,0,1
12364530,0,0,44,0,1,15
25932774,0,0,1,0,0,1
13296625,29600,0,32,0,0,0
22012848,0,0,13,0,0,0
26144077,0,0,2,0,0,1
13542651,79200,18400,74,0,83,803
23471215,4000,4000,37,0,6,355
9716750,0,0,16,0,0,0
8890597,0,0,15,0,0,0
25806925,0,0,5,0,0,0
25860314,0,0,1,0,0,2
25375716,0,0,3,0,0,1
16090746,0,0,36,0,0,114
26006788,0,0,1,0,0,1
26089583,0,0,0,0,0,0
26480317,0,0,1,0,0,0
14247789,0,0,47,0,0,0
10084949,53520,0,66,3,28,114
22826437,0,0,35,0,7,426
13389187,0,0,45,0,11,333
26366838,0,0,27,0,7,17
13937106,18760,5680,44,0,7,417
16908803,5520,0,13,0,0,0
18911219,2840,0,38,0,2,7
16047647,0,0,74,1,73,787
9065046,6440,0,45,0,2,45
10034960,0,0,18,0,0,0
25403050,0,0,17,0,0,43
20787502,9600,840,35,0,9,20
16596065,0,0,22,0,0,33
14468081,0,0,49,0,0,1
19845691,0,0,8,0,0,0
11543800,0,0,30,0,0,8
14674337,0,0,11,0,0,0
22489944,0,0,10,0,0,0
20321612,0,0,8,0,0,0
26123788,0,0,20,0,0,159
9914068,0,0,7,0,0,0
26194182,0,0,0,0,0,0
15070769,0,0,22,0,0,7
26297703,0,0,0,0,0,0
13359025,0,0,13,0,0,0
9270289,253360,3800,56,0,7,0
26054633,0,0,1,0,0,1
23580283,0,0,30,0,5,214
25159596,0,0,1,0,0,0
9151133,0,0,17,0,0,1
25274943,0,0,3,0,0,1
15949421,20880,9200,44,0,4,153
22014848,0,0,12,0,0,0
25404574,0,0,6,0,0,3
24369453,0,0,14,0,0,3
21961811,0,0,21,0,0,16
8781836,0,0,9,0,0,0
23694131,0,0,5,0,0,0
23011028,0,0,8,0,0,0
25950191,0,0,2,0,0,1
23775826,0,0,9,0,0,0
24959837,0,0,10,0,0,0
12711533,0,0,34,0,3,50
26320785,0,0,1,0,0,1
25685275,0,0,1,0,0,1
26267207,0,0,14,0,0,60
11444205,0,0,26,0,0,0
12511829,0,0,12,0,0,0
14942945,0,0,26,0,0,0
21962391,0,0,15,0,0,0
9333120,0,0,12,0,0,0
15703029,0,0,83,0,48,1445
22374868,4640,0,6,0,0,0
23849849,0,0,4,0,0,0
25450147,0,0,1,0,0,1
14699972,0,0,41,0,6,97
13802200,120,0,28,0,0,0
26436104,0,0,30,0,5,24
12875834,64600,0,59,1,7,4
12347525,0,0,7,0,0,0
25436433,0,0,16,0,0,111
25902543,0,0,10,0,0,12
22223388,0,0,6,0,0,0
26252230,0,0,1,0,0,1
22227654,0,0,2,0,0,0
13699580,0,0,53,0,6,428
20728424,9200,0,24,0,0,0
8781251,12800,0,22,0,0,0
25856271,0,0,0,0,0,0
8992863,0,0,2,0,0,0
26403106,0,0,1,0,0,1
25823548,0,0,0,0,0,0
21065445,0,0,1,0,0,1
15523513,28200,120,14,0,0,0
22920405,0,0,15,0,0,0
26252962,0,0,4,0,0,6
15455275,71560,0,30,0,0,0
16766550,0,0,25,0,0,4
24750890,0,0,24,0,4,111
25494132,0,0,1,0,0,1
22201064,0,0,26,0,0,0
25124365,0,0,19,0,0,49
18500762,0,0,30,0,1,0
25892080,0,0,0,0,0,0
10346194,120,240,21,0,0,20
10815309,5400,0,24,0,0,0
26273670,0,0,0,0,0,0
21563451,0,0,9,0,0,1
16164465,120,0,39,0,0,8
19867238,0,0,1,0,0,0
13785459,0,0,20,0,0,41
9571532,0,0,27,0,0,9
13805770,0,0,8,0,0,0
26286571,0,0,8,0,0,13
19378560,0,0,6,0,0,0
25382997,0,0,1,0,0,1
9036853,120,0,35,0,1,57
26280677,0,0,0,0,0,0
16822230,0,0,8,0,0,4
23451106,0,0,38,0,24,450
24347301,0,0,21,0,0,37
26219309,0,0,27,0,2,10
10635507,0,0,25,0,0,64
9247532,0,0,27,0,1,0
14615767,0,0,23,0,0,0
26291607,0,0,16,0,0,23
11487416,0,0,60,0,17,333
23028962,31280,10600,38,0,11,399
19829852,0,0,15,0,0,3
12769907,480,0,36,0,0,4
25262684,0,0,1,0,0,1
11165244,240,0,7,0,0,0
26226559,0,0,1,0,0,1
26086597,0,0,1,0,0,1
13211366,0,0,24,0,0,21
26237468,0,0,1,0,0,1
26449799,0,0,3,0,0,1
26285495,0,0,4,0,0,4
22362902,0,0,10,0,0,0
26037465,0,0,1,0,0,1
26128801,0,0,0,0,0,0
11429209,0,0,26,0,0,0
9115461,12160,5920,46,0,1,157
11727744,7640,0,23,0,0,2
14942333,0,0,43,0,20,491
24831545,0,0,13,0,0,7
24807538,0,0,10,0,0,4
23270450,0,0,5,0,0,0
26338885,0,0,3,0,0,3
9985782,0,0,9,0,0,0
26328601,0,0,1,0,0,1
26374556,0,0,2,0,0,1
26346864,0,0,1,0,0,1
25880595,0,0,1,0,0,1
25790649,0,0,0,0,0,0
26264772,0,0,1,0,0,1
26194717,0,0,1,0,0,1
22701034,0,0,40,0,16,456
25952411,0,0,34,0,7,487
23731697,0,0,16,0,0,0
25811000,0,0,0,0,0,0
20870788,0,0,4,0,0,0
25982996,0,0,1,0,0,1
26393732,0,0,3,0,0,1
15355766,0,0,43,0,2,29
22912831,0,0,2,0,0,0
20491613,167280,43440,61,0,34,808
25308412,0,0,1,0,0,1
25247954,0,0,21,0,0,119
26144460,0,0,1,0,0,0
9302607,27000,0,30,0,0,7
13725833,9800,19600,66,1,14,426
26416021,0,0,2,0,0,1
26434878,0,0,1,0,0,1
9376552,0,0,10,0,0,0
23612568,0,0,31,0,7,258
23300612,0,0,9,0,0,2
26040558,0,0,1,0,0,1
26084046,0,0,0,0,0,0
26030609,0,0,4,0,0,1
25997202,0,0,10,0,0,7
20624148,0,0,2,0,0,0
13646594,0,0,35,0,0,9
13222018,0,0,18,0,0,0
9896270,0,0,10,0,0,0
25851625,0,0,0,0,0,0
25912285,0,0,0,0,0,0
23780462,0,0,8,0,0,0
21901553,0,0,9,0,0,0
26348378,0,0,1,0,0,1
17759760,24600,0,61,0,27,66
26133203,0,0,22,0,0,76
21944270,0,0,17,0,0,0
20007153,78200,3800,42,0,1,192
11980012,0,0,6,0,0,0
20493992,53880,6640,58,0,43,917
18544509,120,0,42,0,1,146
10044123,88360,0,25,0,0,26
10117247,0,0,7,0,0,0
25854403,0,0,1,0,0,1
14144578,2000,0,74,1,61,735
13807281,0,0,17,0,0,0
9567147,0,0,52,0,3,24
20749840,0,0,10,0,0,0
20521999,0,0,17,0,0,3
25257235,0,0,12,0,0,25
8683597,37240,0,50,0,4,0
25866134,0,0,11,0,0,28
20684519,42400,5800,37,0,5,5
23763309,0,0,4,0,0,0
25944859,0,0,2,0,0,1
16829164,0,0,8,0,0,0
11386258,0,0,10,0,0,0
22735013,0,0,8,0,0,0
25827997,0,0,0,0,0,0
25480447,0,0,0,0,0,0
24417490,0,0,27,0,0,62
20924013,0,0,23,0,0,18
24802452,0,0,9,0,0,0
15710090,0,0,21,0,0,3
23120880,0,0,47,0,30,991
25649251,0,0,5,0,0,4
12757324,0,0,30,0,0,0
21017952,9240,480,27,0,1,66
12691194,0,0,23,0,0,1
25472403,0,0,4,0,0,1
26241255,0,0,2,0,0,3
21578241,0,0,21,0,0,27
26319252,0,0,32,0,0,26
18999105,0,0,20,0,0,16
25663359,0,0,1,0,0,1
25985181,0,0,12,0,0,1
25950485,0,0,14,0,0,12
26091505,0,0,2,0,0,1
25702816,0,0,0,0,0,0
13090873,0,0,13,0,0,0
11404019,0,0,24,0,0,7
26362323,0,0,0,0,0,0
19813170,0,0,28,0,0,63
11299254,0,0,9,0,0,0
26247569,0,0,2,0,0,1
25210133,0,0,9,0,0,0
10723742,0,0,29,0,0,95
8534843,0,0,53,0,4,96
19316536,0,0,19,0,0,73
25444812,0,0,0,0,0,0
22002610,0,0,10,0,0,1
25486016,36920,36920,39,0,13,860
20250458,0,0,9,0,0,0
25977944,0,0,1,0,0,1
14007169,0,0,11,0,0,0
13884316,109120,0,50,0,0,22
21738247,0,0,4,0,0,0
24474527,0,0,9,0,0,0
15700294,58840,0,24,0,1,6
13134125,0,0,7,0,0,0
14063767,0,0,69,1,26,606
18466836,278000,47600,54,0,24,407
24929082,0,0,31,0,1,369
13125617,0,0,7,0,0,0
25331635,0,0,0,0,0,0
22064272,0,0,17,0,0,0
24386013,0,0,24,0,0,67
25364361,0,0,0,0,0,0
20358139,0,0,46,0,19,316
26390139,0,0,1,0,0,0
21786985,0,0,19,0,0,4
25500246,120,120,29,0,7,384
23359570,0,0,1,0,0,0
22132398,0,0,6,0,0,0
15224250,0,0,40,0,2,228
8922197,0,0,21,0,0,0
26192004,0,0,3,0,0,1
8849966,0,0,9,0,0,0
13878978,0,0,23,0,1,0
17104105,0,0,1,0,0,0
22571535,0,0,5,0,0,0
8713268,0,0,18,0,0,0
22069874,960,960,40,0,15,558
21312590,0,0,24,0,0,71
10913310,0,0,12,0,0,0
8445190,0,0,46,0,1,292
22175968,0,0,10,0,0,0
25376664,0,0,1,0,0,1
9642670,0,0,18,0,0,0
17772888,32040,0,45,0,1,0
11898537,0,0,16,0,0,0
26464991,0,0,1,0,0,1
19170872,0,0,30,0,0,15
12226494,0,0,56,0,7,351
25516867,0,0,0,0,0,0
26279029,0,0,13,0,0,26
13527237,55360,13640,58,1,31,385
12669692,0,0,22,0,0,0
22646371,6720,0,23,0,2,0
17735077,0,0,15,0,0,0
10889596,5800,0,15,0,0,0
23721926,0,0,11,0,0,1
25355582,0,0,1,0,0,1
8987902,0,0,16,0,0,2
8936692,0,0,47,0,5,179
11650222,0,0,14,0,0,0
25262588,0,0,1,0,0,1
17771075,20160,11840,28,0,0,70
14547519,10800,3680,46,0,6,170
17828618,0,0,18,0,0,2
25294926,0,0,1,0,0,2
26259965,4760,4760,12,0,0,14
8986470,840,0,33,0,0,33
21971508,0,0,31,0,3,29
22738858,0,0,5,0,0,0
9924229,0,0,26,0,0,17
14913676,0,0,21,0,0,0
11336614,0,0,36,0,0,0
25450284,0,0,3,0,0,1
13723925,0,0,15,0,0,0
13169227,41240,0,44,1,3,9
13412668,169480,3320,69,1,51,608
17265908,0,0,33,0,0,9
8964549,110560,15600,51,1,2,191
14019678,5960,0,37,0,0,21
25527779,0,0,0,0,0,0
8326721,0,0,14,0,0,0
25263801,4960,4960,25,0,2,163
14657557,0,0,51,0,21,523
21699290,0,0,3,0,0,0
26304413,0,0,1,0,0,1
17225593,0,0,35,0,1,58
14130679,120,0,21,0,0,4
25988584,0,0,0,0,0,0
10977437,0,0,2,0,0,0
12177269,19640,4840,45,0,21,437
17803130,137000,0,67,1,22,59
8415593,0,0,41,0,0,333
25404028,7120,14240,26,0,2,258
8718165,0,0,24,0,0,20
26086005,0,0,0,0,0,0
16042646,0,0,28,0,1,0
16870866,0,0,34,0,0,74
25946451,0,0,0,0,0,0
14030472,11400,0,32,0,0,0
19634777,0,0,15,0,0,5
14958237,30280,0,45,0,4,0
15452724,33200,0,40,0,0,19
13937320,0,0,29,0,0,11
13089273,9800,0,61,1,15,148
20333310,0,0,27,0,0,61
12913818,19280,12000,68,0,44,1044
8323997,46760,0,26,0,0,0
18554545,0,0,8,0,0,0
18844202,0,0,50,0,16,196
21601060,0,0,1,0,0,0
25407467,0,0,0,0,0,0
26020816,0,0,1,0,0,1
17097409,255080,42440,52,0,21,357
14540206,255840,43200,82,2,63,1050
8656100,960,0,8,0,0,0
10163049,0,0,27,0,0,0
10097559,0,0,17,0,0,0
19572369,0,0,8,0,0,0
16876890,208520,51360,76,0,79,924
26222245,0,0,0,0,0,0
15314012,0,0,8,0,0,0
25296606,2960,5920,31,0,11,235
24544054,0,0,6,0,0,1
25361674,0,0,2,0,0,1
12854511,44400,9200,82,1,46,544
25668219,0,0,2,0,0,1
10926975,0,0,32,0,2,2
25533682,0,0,0,0,0,0
9263902,0,0,27,0,0,3
22956776,0,0,25,0,0,46
26224646,0,0,0,0,0,0
16267567,288960,38640,74,1,71,636
23157669,2960,2960,36,0,12,425
21018981,0,0,25,0,0,53
9577481,120,0,36,0,1,41
20795643,0,0,37,0,5,76
